Food Name,Image URL,Ingredients
Calzone,https://static.wikia.nocookie.net/cookingmama/images/1/18/CML_76.png/revision/latest/scale-to-width-down/185?cb=20180427041214,"Dough
Bacon
Pizza Sauce
Mozzarella
Garnished with basil"
Starry Rice Omelet,https://static.wikia.nocookie.net/cookingmama/images/0/0f/CML_77.png/revision/latest/scale-to-width-down/185?cb=20180831081449,"Egg
Chicken (Chicken Thigh)
Onion
Butter
Button Mushroom
Salt
Rice
Ketchup
Served with peas"
Tanabata Jelly,https://static.wikia.nocookie.net/cookingmama/images/5/58/CML_78.png/revision/latest/scale-to-width-down/185?cb=20180831082550,"Canned Fruit Cocktail (Peaches, Pears, Pineapples, Grapes, Cherries)
Strawberry
Gelatin
Sugar
Lemon Juice"
Mushroom Risotto,https://static.wikia.nocookie.net/cookingmama/images/4/4c/CML_79.png/revision/latest/scale-to-width-down/185?cb=20180912232206,"Garlic
Onion
Butter
Rice
Bouillon
Salt
Pepper
Cheese
Truffle
Garnished with parsley"
Chestnut Cake,https://static.wikia.nocookie.net/cookingmama/images/8/8e/CML_80.png/revision/latest/scale-to-width-down/185?cb=20180912232929,"Chestnut
Milk
Granulated Sugar
Fresh Cream
Tart Shell
Marron Glace (candied chestnuts)"
Pot-au-feu,https://static.wikia.nocookie.net/cookingmama/images/e/ef/CML_83.png/revision/latest/scale-to-width-down/185?cb=20181104030023,"Potato
Carrot
Onion
Sausage
Stock
Garnished with parsley"
Pot Pie,https://static.wikia.nocookie.net/cookingmama/images/7/71/CML_84.png/revision/latest/scale-to-width-down/185?cb=20181104032410,"Potato
Carrot
Onion
Butter
Water
Bacon
White Sauce (Bechamel)
Milk
Pie Crust
Egg Yolk
Garnished with nanten (heavenly bamboo) leaves"
Mac and Cheese,https://static.wikia.nocookie.net/cookingmama/images/e/eb/CML_85.png/revision/latest/scale-to-width-down/185?cb=20190115023610,"Macaroni
Cheddar Cheese
Butter
Wheat Flour
Milk
Salt
Pepper
Decorated with nanten (heavenly bamboo) leaves"
California Roll,https://static.wikia.nocookie.net/cookingmama/images/e/ee/CML_86.png/revision/latest/scale-to-width-down/185?cb=20190115023953,"Vinegar
Sugar
Salt
Rice
Avocado
Cucumber
White Sesame Seeds
Black Sesame Seeds
Crab Sticks"
Soup Dumplings,https://static.wikia.nocookie.net/cookingmama/images/c/c6/CML_87.png/revision/latest/scale-to-width-down/185?cb=20190219112220,"Hot Water
Chicken Stock
Gelatin
Salt
Pepper
Soy Sauce
Sesame Oil
Pork
Ginger
Welsh Onion
Gyoza Skin
Napa Cabbage
Served with Chinkiang vinegar
Decorated with nanten (heavenly bamboo) leaves"
Chow Mein,https://static.wikia.nocookie.net/cookingmama/images/9/94/CML_88.png/revision/latest/scale-to-width-down/185?cb=20190219094036,"Shiitake Mushroom
Fried Tofu
Salt
Pepper
Vinegar
Soy Sauce
Cake Flour
Bread Flour
Water"
Pâté de Campagne,https://static.wikia.nocookie.net/cookingmama/images/e/eb/CML_89.png/revision/latest/scale-to-width-down/185?cb=20190310121804,"Pork
Chicken
Liver
Garlic
Onion
Egg
Pistachios
Nutmeg
Salt
Raisins
Pepper
Bacon
Garnished with lettuce, parsley, cherry tomatoes, mustard, and nanten (heavenly bamboo) leaves"
Bouillabaisse,https://static.wikia.nocookie.net/cookingmama/images/a/a0/CML_90.png/revision/latest/scale-to-width-down/185?cb=20190310053405,"Rockfish (dark-banded rockfish)
Scallop
Shrimp
Salt
Pepper (Seasoning)
Black Pepper (Seasoning)
White Pepper (Seasoning)
Thyme (Seasoning)
Tomato
Onion
Garlic
Red Chili Pepper
Olive Oil
Laurel
Garnish (bouquet garni)"
Breakfast Plate,https://static.wikia.nocookie.net/cookingmama/images/7/79/CML_91.png/revision/latest/scale-to-width-down/185?cb=20190426113912,"Egg
Cake Flour
Sugar
Milk
Baking Powder
Butter
Bacon
Served with syrup, butter, broccoli, and cherry tomatoes"
Japanese Breakfast,https://static.wikia.nocookie.net/cookingmama/images/b/ba/CML_92.png/revision/latest/scale-to-width-down/185?cb=20190426152057,"Salmon
Salt
Tofu
Water
Katsuobushi (bonito flakes)
Wakame Seaweed
Miso
Rice
Served with daikon oroshi and a raw egg"
Chinese Congee,https://static.wikia.nocookie.net/cookingmama/images/6/6e/CML_93.png/revision/latest/scale-to-width-down/185?cb=20190426114437,"Rice
Water
Vegetable Oil
Dried Scallop (kaibashira)
Scallop Soup Stock (modoshi-jiru)
Chives (asatsuki)"
French Toast,https://static.wikia.nocookie.net/cookingmama/images/9/92/CML_94.png/revision/latest/scale-to-width-down/185?cb=20190426153316,"Bread
Egg
Sugar
Milk
Butter
Served with syrup, vanilla ice cream, strawberries, blueberries, and a mint sprig"
Sukiyaki,https://static.wikia.nocookie.net/cookingmama/images/7/7b/CML_95.png/revision/latest/scale-to-width-down/185?cb=20190605105816,"Egg
Beef
Tofu
Green Onion
Shiitake
Corn Marigold (shungiku)
Konnyaku Noodles (shirataki)
Sugar
Rice Wine (mirin)
Soy Sauce
Cooking Wine (sake)"
Lobster Thermidor,https://static.wikia.nocookie.net/cookingmama/images/c/ce/CML_96.png/revision/latest/scale-to-width-down/185?cb=20190605110036,"Lobster
Butter
Wheat Flour (komugiko)
Milk
Pepper
Nutmeg
Parmesan Cheese
French Bread (Baguette)
Powdered Cheese
Served with cherry tomatoes and parsley
Garnished with chopped parsley"
Spaghetti & Meatballs,https://static.wikia.nocookie.net/cookingmama/images/7/7d/CML_97.png/revision/latest/scale-to-width-down/185?cb=20190611052129,"Beef
Nutmeg
Onion
Pepper
Breadcrumbs
Salt
Garlic
Tomato Puree
Basil
Red Chili
Spaghetti
Garnished with basil leaves, parsley, and parmesan cheese"
Roast Chicken,https://static.wikia.nocookie.net/cookingmama/images/1/1a/CML_98.png/revision/latest/scale-to-width-down/185?cb=20190611052605,"Ginger
Garlic
Soy Sauce
Cooking Wine (sake)
Rice Wine (mirin)
Sugar
Bone-in Chicken Leg
Garnished with broccoli, cherry tomatoes, rosemary, and nanten (heavenly bamboo) leaves"
Scone,https://static.wikia.nocookie.net/cookingmama/images/8/89/CML_99.png/revision/latest/scale-to-width-down/185?cb=20190628040425,"Butter
White Flour (hakurikiko)
Sugar
Baking Powder
Fresh Cream
Milk
Whipped Egg"
Fruit Sandwich,https://static.wikia.nocookie.net/cookingmama/images/0/08/CML_100.png/revision/latest/scale-to-width-down/185?cb=20190628040831,Ingredients not found
Chocolate Chip Cookie,https://static.wikia.nocookie.net/cookingmama/images/4/45/CML_101.png/revision/latest/scale-to-width-down/185?cb=20190628041107,"NESTLÉ® TOLL HOUSE® Semi-Sweet Morsels
Flour
Nuts
Sugar
Salt
Vanilla Extract
Baking Soda
Butter
Brown Sugar"
Chestnut Yokan,https://static.wikia.nocookie.net/cookingmama/images/c/c9/CML_102.png/revision/latest/scale-to-width-down/185?cb=20190628041751,"Azuki Beans
Agar
Sugar
Garnished with Japanese maple leaves"
Curry and Naan,https://static.wikia.nocookie.net/cookingmama/images/f/f9/CML_103.png/revision/latest/scale-to-width-down/185?cb=20190829163721,Ingredients not found
Indonesian Fried Rice,https://static.wikia.nocookie.net/cookingmama/images/6/6c/CML_104.png/revision/latest/scale-to-width-down/185?cb=20190829163759,"Red Bell Pepper
Yellow Bell Pepper
Garlic
Soy Sauce
Oyster Sauce
Sugar
Chili Sauce (sambal)
Fish Sauce (nam pla)
Chopped Meat
Dried Shrimp
Rice
Egg
Parsley
Garnished with seri (water dropwort) leaves"
Kimchi,https://static.wikia.nocookie.net/cookingmama/images/2/2c/CML_105.png/revision/latest/scale-to-width-down/185?cb=20190829163857,"Chinese Cabbage
Salt
White Radish (daikon)
Ginger
Garlic
Chinese Leek (nira)
Pickled Squid (shiokara)
Kimchi Spice
Carrot
Red Pepper (togarashi)"
Hot and Sour Thai Soup,https://static.wikia.nocookie.net/cookingmama/images/8/85/CML_106.png/revision/latest/scale-to-width-down/185?cb=20190829163934,"Shrimp
Ginger
Button Mushroom
Onion
Cherry Tomatoes
Red Chili Paste (Gochujang, a Korean fermented chili paste)
Fish Sauce (nam pla)
Sugar
Chicken Stock
Lemon Juice
Milk
Parsley
Garnished with seri (water dropwort) leaves"
Spanish Omelette,https://static.wikia.nocookie.net/cookingmama/images/0/08/CML_107.png/revision/latest/scale-to-width-down/185?cb=20190927052921,"Eggs
Potato
Onion
Red Pepper
Yellow Pepper
Bacon
Olive Oil
Salt"
Fish & Chips,https://static.wikia.nocookie.net/cookingmama/images/b/b6/CML_108.png/revision/latest/scale-to-width-down/185?cb=20190927054108,"Swordfish
Potato
Salt
Pepper
Eggs
Beer
Cake Flour
Salt (seasoning)
Pepper (seasoning)
Black Pepper (seasoning)
White Pepper (seasoning)
Garnished with curly parsley"
Borscht,https://static.wikia.nocookie.net/cookingmama/images/5/57/CML_109.png/revision/latest/scale-to-width-down/185?cb=20190927055103,"Tomato Sauce
Potato
Carrot
Cabbage
Beets
Beef Tendon
Salt
Pepper
White Pepper
Black Pepper
Laurel (Bay Leaf)
Served with sour cream"
Gnocchi,https://static.wikia.nocookie.net/cookingmama/images/0/01/CML_110.png/revision/latest/scale-to-width-down/185?cb=20190927055925,"Potato
Eggs
Salt
Bread Flour
Tomato Sauce
Garlic
Fresh Cream
Pepper"
Clubhouse Sandwich,https://static.wikia.nocookie.net/cookingmama/images/1/1f/CML_111.png/revision/latest/scale-to-width-down/185?cb=20191031172946,"Lettuce
Roast Chicken
Bacon
Bread
Mayonnaise
Tomato
Cheese
Garnished with nanten (heavenly bamboo) leaves"
Jambalaya,https://static.wikia.nocookie.net/cookingmama/images/9/97/CML_112.png/revision/latest/scale-to-width-down/185?cb=20191031173000,"Bacon
Chicken Leg (Chicken Thigh)
Garlic
Onion
Red Bell Pepper
Yellow Bell Pepper
Rice
Tomato Sauce
Cajun Spice
Bay Leaf"
Poutine,https://static.wikia.nocookie.net/cookingmama/images/3/35/CML_113.png/revision/latest/scale-to-width-down/185?cb=20191031173011,"Potato
Salt
Pepper
Butter
White Flour (hakurikiko)
Bouillon
Worcestershire Sauce
Cornstarch
Cheese Curds
Garnished with maple leaves"
Maple-Glazed Salmon,https://static.wikia.nocookie.net/cookingmama/images/1/1b/CML_114.png/revision/latest/scale-to-width-down/185?cb=20191031173026,"Salmon Steaks
Salt
Pepper
Maple Syrup
Soy Sauce
Lemon Juice
Garlic
Ginger
Olive Oil
Garnished with dried rosemary and maple leaves"
Guacamole,https://static.wikia.nocookie.net/cookingmama/images/1/1b/CML_115.png/revision/latest/scale-to-width-down/185?cb=20191129085101,"Avocado
Onion
Tomato
Salt
Pepper
Chili Sauce
Lemon Juice
Tortilla Chips
Garnished with parsley"
Tacos,https://static.wikia.nocookie.net/cookingmama/images/e/ef/CML_116.png/revision/latest/scale-to-width-down/185?cb=20191129085110,"Beef/Pork
Lettuce
Sweet Corn (Cornflour)
Water
Salt
Bread Flour
Onion
Cheese
Tomato Sauce
Wine
Chili Powder
Tomato"
Chili,https://static.wikia.nocookie.net/cookingmama/images/e/ee/CML_117.png/revision/latest/scale-to-width-down/185?cb=20191129085127,"Soybeans
Bacon
Garlic
Onion
Red Wine
Red Bell Pepper
Yellow Bell Pepper
Bay Leaf
Whole Tomato
Consomme
Water
Salt
Pepper
Chili Powder
Garnished with parsley"
Churrasco,https://static.wikia.nocookie.net/cookingmama/images/b/b8/CML_118.png/revision/latest/scale-to-width-down/185?cb=20191129085155,"Beef
Pork
Shrimp
Sausage
Salt
Pepper
Garnished with rosemary"
Hummus,https://static.wikia.nocookie.net/cookingmama/images/e/e2/CML_119.png/revision/latest/scale-to-width-down/185?cb=20200130144951,"Garlic
Cheese
Chickpeas
Chili Powder
Sesame Paste (tahini)
Lemon Juice
Olive Oil
Garnished with olive oil, paprika, and parsley
Served with bread
Decorated with nanten (heavenly bamboo) leaves"
Doner Kebab,https://static.wikia.nocookie.net/cookingmama/images/2/2d/CML_120.png/revision/latest/scale-to-width-down/185?cb=20200130151429,"Lettuce
Meat
Flour
Yeast
Water
Sugar
Olive Oil
Tomato
Cheese"
Pilaf,https://static.wikia.nocookie.net/cookingmama/images/2/2f/CML_121.png/revision/latest/scale-to-width-down/185?cb=20200130151439,"Garlic
Onion
Shrimp
Butter
Rice
Chicken Stock
Salt
Chili Powder
Garnished with parsley and nanten (heavenly bamboo) leaves"
Falafel,https://static.wikia.nocookie.net/cookingmama/images/b/b8/CML_122.png/revision/latest/scale-to-width-down/185?cb=20200130151448,"Onion
Garlic
Chickpeas
Parsley
Coriander
Lemon Juice
Chili Powder
Cumin Powder
Garnished with basil leaves
Served with tahini sauce"
Garlic Shrimp,https://static.wikia.nocookie.net/cookingmama/images/e/ef/CML_123.png/revision/latest/scale-to-width-down/185?cb=20200730095257,"Shrimp
Red Chili
Salt
Pepper
Lemon Juice
Olive Oil
Wheat Flour (komugiko)
Garlic
Lemon
Butter
Rice
Garnished with seri (water dropwort) leaves"
Corn Dog,https://static.wikia.nocookie.net/cookingmama/images/0/0b/CML_124.png/revision/latest/scale-to-width-down/185?cb=20200730095306,"Sausage
Milk
Pancake Mix
Yellow Cornmeal
Ketchup
Mustard"
Lemonade,https://static.wikia.nocookie.net/cookingmama/images/c/c5/CML_125.png/revision/latest/scale-to-width-down/185?cb=20200730095322,"Water
Granulated Sugar
Lemon
Ice
Garnished with mint sprigs"
Popcorn,https://static.wikia.nocookie.net/cookingmama/images/7/78/CML_126.png/revision/latest/scale-to-width-down/185?cb=20200730095346,"Popcorn Kernels
Salt"
Okonomiyaki,https://static.wikia.nocookie.net/cookingmama/images/9/90/CML_127.png/revision/latest/scale-to-width-down/185?cb=20200904043342,Ingredients not found
Minced Pork Rice,https://static.wikia.nocookie.net/cookingmama/images/6/62/CML_128.png/revision/latest/scale-to-width-down/185?cb=20200904043353,"Egg
Garlic
Pork
Soy Sauce
Rice Wine (sake)
Sugar
Water
Oyster Sauce
Rice
Cilantro
Decorated with bamboo branches"
Banana Fritters,https://static.wikia.nocookie.net/cookingmama/images/f/f3/CML_129.png/revision/latest/scale-to-width-down/185?cb=20200904043409,"Egg
Water
Sugar
Wheat Flour (komugiko)
Banana
Decorated with hibiscus flowers and banana leaves"
Vietnamese Baguette,https://static.wikia.nocookie.net/cookingmama/images/e/ee/CML_130.png/revision/latest/scale-to-width-down/185?cb=20200904043418,"White Radish (daikon)
Carrot
Vietnamese Fish Sauce (nuoc mam/nước mắm)
Sugar
Vinegar
Lemon Juice
Garlic
Chicken
Bread
Cilantro
Garnished with cilantro and lemon wedges"
Currywurst,https://static.wikia.nocookie.net/cookingmama/images/d/d9/CML_131.png/revision/latest/scale-to-width-down/185?cb=20201001105335,"Sausage
Potato
Ketchup
Curry Spice
Decorated with nanten (heavenly bamboo) leaves"
Churros,https://static.wikia.nocookie.net/cookingmama/images/6/6b/CML_132.png/revision/latest/scale-to-width-down/185?cb=20201001105343,"Milk
Butter
Enriched Flour (kyorikiko)
Egg
Vanilla Oil
Sugar"
Arancini,https://static.wikia.nocookie.net/cookingmama/images/5/5b/CML_133.png/revision/latest/scale-to-width-down/185?cb=20201001105350,"Onion
Mozzarella
Parmesan Cheese
Butter
Rice
White Wine
Water
Bouillon
Tomato Sauce
Meat Sauce
Flour (komugiko)
Egg
Bread Crumbs (panko)
Garnished with parsley"
Crepes,https://static.wikia.nocookie.net/cookingmama/images/3/38/CML_134.png/revision/latest/scale-to-width-down/185?cb=20201001105358,"Egg
Butter
Wheat Flour (komugiko)
Milk
Sugar
Whipped Cream
Chocolate Icing
Strawberry Icing
Arrangement Items: Strawberries, Strawberry Ice Cream, Pudding, Chocolate Ice Cream, Banana, Orange, Kiwi"
Tempura Soba,https://static.wikia.nocookie.net/cookingmama/images/e/ef/CML_135.png/revision/latest/scale-to-width-down/185?cb=20210130072516,"Shrimp
Egg Yolk
Salt
Water
Wheat Flour (komugiko)
Potato Flour (katakuriko)
Baking Powder
Pepper
Soba Noodles
Served with tsuyu broth, green onion and kamaboko (boiled fish paste)"
Beefsteak,https://static.wikia.nocookie.net/cookingmama/images/e/ee/CML_136.png/revision/latest/scale-to-width-down/185?cb=20210225210528,"Corn
Broccoli
Sirloin
Salt
Pepper
Arrangement Items: Broccoli, Corn, Cherry Tomatoes, Flag"
Swiss Roll,https://static.wikia.nocookie.net/cookingmama/images/7/7c/CML_137.png/revision/latest/scale-to-width-down/185?cb=20210326054232,"White Flour (hakurikiko)
Egg Yolk
Granulated Sugar
Egg Whites
Whipped Cream
Garnished with mint leaves"
Beef Stew,https://static.wikia.nocookie.net/cookingmama/images/f/f9/CML_138.png/revision/latest/scale-to-width-down/185?cb=20210428163331,"Potato
Carrot
Onion
Beef
Butter
Water
Tomato Puree
Red Wine
Consomme"
Sugar Donuts,https://static.wikia.nocookie.net/cookingmama/images/5/53/CML_139.png/revision/latest/scale-to-width-down/185?cb=20211130183750,"Sugar
White Flour (hakurikiko)
Butter
Egg
Salt
Yeast
Milk"
Spaghetti Aglio e Olio,https://static.wikia.nocookie.net/cookingmama/images/6/6c/CML_140.png/revision/latest/scale-to-width-down/185?cb=20210626172226,"Garlic
Red Chili
Pasta Dough
Olive Oil
Salt
Black Pepper
Curly Parsley
Garnished with a dried chili pepper"
Bûche de Noël,https://static.wikia.nocookie.net/cookingmama/images/c/cd/SS_01.png/revision/latest/scale-to-width-down/185?cb=20191015192340,"Couverture Chocolate
Fresh Cream
Granulated Sugar
Sponge Cake
Powdered Sugar
Decorations
Pink Bow
Holly
Snowman
Whipped Cream
Chocolate Tree on a Square Wafer
Christmas Wreath
Star Cookie
Santa Mama Figurine
Strawberries
Pink Bow
Holly
Snowman
Whipped Cream
Chocolate Tree on a Square Wafer
Christmas Wreath
Star Cookie
Santa Mama Figurine
Strawberries"
Pear Charlotte,https://static.wikia.nocookie.net/cookingmama/images/5/52/SS_02.png/revision/latest/scale-to-width-down/185?cb=20191015192348,"Ladyfinger Dough
Powdered Sugar
Bavarian Cream
Canned Pears
Garnished with mint leaves
Ribbon and Bow Design
Gold and White Ribbon with Golden Rose
Black and Pink Ribbon with Lacy Bowtie
Thin Pink Ribbon
Yellow Ribbon with Blue Flower
Green and Blue Patterned Ribbon
Gold and White Ribbon with Golden Rose
Black and Pink Ribbon with Lacy Bowtie
Thin Pink Ribbon
Yellow Ribbon with Blue Flower
Green and Blue Patterned Ribbon
Plate Design
Gold Rim with Polka Dots (default)
Black Lace with Purple Polka Dots
Pink Floral Border
Blue Gingham Design
Green with White Rim
Gold Rim with Polka Dots (default)
Black Lace with Purple Polka Dots
Pink Floral Border
Blue Gingham Design
Green with White Rim"
Crepe,https://static.wikia.nocookie.net/cookingmama/images/1/1d/SS_03.png/revision/latest/scale-to-width-down/185?cb=20191015192356,"Egg
Butter
Wheat Flour (komugiko)
Milk
Sugar
Whipped Cream
Chocolate Icing
Strawberry Icing
Arrangement Items: Strawberries, Strawberry Ice Cream, Pudding, Chocolate Ice Cream, Banana, Orange, Kiwi"
Cream Puffs,https://static.wikia.nocookie.net/cookingmama/images/a/aa/SS_04.png/revision/latest/scale-to-width-down/185?cb=20191015192403,"Egg
Cream
Salt
Butter
Cake Flour
Milk
Custard Powder
Granulated Sugar
Vanilla Extract
Garnished with berries (raspberry, blueberry, red currant) and mint"
Caramel Apple,https://static.wikia.nocookie.net/cookingmama/images/8/85/SS_05.png/revision/latest/scale-to-width-down/185?cb=20191015192412,"Apple
Red Candy Syrup"
Chocolate Truffles,https://static.wikia.nocookie.net/cookingmama/images/a/a5/SS_06.png/revision/latest/scale-to-width-down/185?cb=20191015192421,"Dark Chocolate (Couverture Chocolate)
Cream
Chopped Nuts
Cocoa Powder
White Nonpareils (small spherical pieces of candy)"
Decorated Cake,https://static.wikia.nocookie.net/cookingmama/images/4/4c/SS_07.png/revision/latest/scale-to-width-down/185?cb=20191016080521,Ingredients not found
Fruit Tartlet,https://static.wikia.nocookie.net/cookingmama/images/b/b9/SS_08.png/revision/latest/scale-to-width-down/185?cb=20191016080532,"Eggs
Strawberry
Kiwi
Orange
Butter
Salt
Powdered Sugar
Cake Flour
Tart Filling
Blueberry
Peach"
Baked Cheese Cake,https://static.wikia.nocookie.net/cookingmama/images/e/ee/SS_09.png/revision/latest/scale-to-width-down/185?cb=20191016080540,"Graham Cracker
Butter
Cream Cheese
Granulated Sugar
White Flour
Egg
Fresh Cream
Lemon Juice"
Pancake,https://static.wikia.nocookie.net/cookingmama/images/8/8a/SS_10.png/revision/latest/scale-to-width-down/185?cb=20191016080548,"Pancake Mix
Egg
Milk
Served with pancake syrup and a pat of butter"
Sakuramochi,https://static.wikia.nocookie.net/cookingmama/images/d/da/SS_11.png/revision/latest/scale-to-width-down/185?cb=20191016080556,"Water
Rice (mochigome)
Daikon Radish
Soy Sauce
Seaweed
Kinako (roasted soybean flour)"
Honey Toast,https://static.wikia.nocookie.net/cookingmama/images/0/05/SS_12.png/revision/latest/scale-to-width-down/185?cb=20191016080603,"Enriched Flour (kyorikiko)
Water
Milk
Dry Yeast
Salt
Sugar
Butter
Decorations
Strawberry
Halved Strawberry
Purple Grape
Whipped Cream
Pink Flower
Mint Sprig
Pudding
Vanilla Ice Cream
Strawberry Ice Cream
Chocolate Ice Cream
Strawberry
Halved Strawberry
Purple Grape
Whipped Cream
Pink Flower
Mint Sprig
Pudding
Vanilla Ice Cream
Strawberry Ice Cream
Chocolate Ice Cream"
Pudding,https://static.wikia.nocookie.net/cookingmama/images/e/ef/SS_13.png/revision/latest/scale-to-width-down/185?cb=20191017081756,"Eggs
Milk
Sugar
Liqueur (Grand Marnier)
Vanilla Extract
Water
Presented with whipped cream and cherry"
Zuccotto,https://static.wikia.nocookie.net/cookingmama/images/3/3f/SS_14.png/revision/latest/scale-to-width-down/185?cb=20191017081804,"Almonds
Hazelnuts
Couverture Chocolate
Fresh Cream
Granulated Sugar
Liqueur
White Sponge Cake
Chocolate Sponge Cake
Garnished with transferred chocolate"
Mont Blanc,https://static.wikia.nocookie.net/cookingmama/images/a/a0/SS_15.png/revision/latest/scale-to-width-down/185?cb=20191017081812,"Chestnut
Milk
Granulated Sugar
Fresh Cream
Tart Shell
Marron Glace (candied chestnuts)"
Stained Glass Cookies,https://static.wikia.nocookie.net/cookingmama/images/8/83/SS_16.png/revision/latest/scale-to-width-down/185?cb=20191017081820,"Butter
Salt
Granulated Sugar
Egg Yolk
White Flour (hakurikiko)
Colored Hard Candy (red, green, blue, yellow, pink)"
Yogurt Bavarian,https://static.wikia.nocookie.net/cookingmama/images/c/c8/SS_17.png/revision/latest/scale-to-width-down/185?cb=20191017081828,"Egg Yolk
Granulated Sugar
Milk
Rehydrated Gelatin
Fresh Cream
Yogurt
Strawberries
Orange
Kiwi"
Macaroon,https://static.wikia.nocookie.net/cookingmama/images/0/0e/SS_18.png/revision/latest/scale-to-width-down/185?cb=20191017081840,"Almond Meal
Eggs Whites
Sugar
Green Food Coloring
Pink Food Coloring
Brown Food Coloring
Melted Chocolate
Strawberry Jam
Kiwi Jam"
Croquembouche,https://static.wikia.nocookie.net/cookingmama/images/b/b4/SS_19.png/revision/latest/scale-to-width-down/185?cb=20191017094621,"Choux Pastry Dough
Custard
Decorations
Strawberry
Yellow Star Cookie
Red Heart
Pink Bow
Blue Music Note
Smiley Face
Blue Butterfly Wings
Pink Flower
Orange Flower
Mint Sprig
Strawberry
Yellow Star Cookie
Red Heart
Pink Bow
Blue Music Note
Smiley Face
Blue Butterfly Wings
Pink Flower
Orange Flower
Mint Sprig
Top Decoration
Yellow Star Cookie
Mama and Papa Figurine
Blue Bow
Pink Heart
Red Rose
Yellow Star Cookie
Mama and Papa Figurine
Blue Bow
Pink Heart
Red Rose"
Cupcake,https://static.wikia.nocookie.net/cookingmama/images/e/ed/SS_20.png/revision/latest/scale-to-width-down/185?cb=20191017094627,"Eggs
Wheat Flour (komugiko)
Milk
Sugar
Salt
Layer 1 Decorations: Whipped Cream, Strawberry Jam, Chocolate Frosting, Green Christmas Wreath Cookie, Dobos Pieces
Layer 2 Decorations: Mint Frosting, Pink Frosting, Whipped Cream, Chestnut Cream, Chocolate Frosting
Layer 3 Decorations: Candied Chestnut, Cherries and Mint Leaves, Heart and Stick Cookies, Strawberries, Rose"
Churros,https://static.wikia.nocookie.net/cookingmama/images/1/1e/SS_21.png/revision/latest/scale-to-width-down/185?cb=20191017094636,"Milk
Butter
Enriched Flour (kyorikiko)
Egg
Vanilla Oil
Sugar"
Ginger Cookies,https://static.wikia.nocookie.net/cookingmama/images/f/fd/SS_22.png/revision/latest/scale-to-width-down/185?cb=20191017094646,"White Flour (hakurikiko)
Egg Yolk
Ginger
Melted Butter
Sugar
Egg Whites
Lemon Juice"
Éclair,https://static.wikia.nocookie.net/cookingmama/images/e/ec/SS_23.png/revision/latest/scale-to-width-down/185?cb=20191017094653,"Chocolate
Water
Butter
Salt
Wheat Flour
Sugar
Egg Yolk
Milk
Liqueur (Grand Marnier)"
Macaroon Tower,https://static.wikia.nocookie.net/cookingmama/images/8/8e/SS_24.png/revision/latest/scale-to-width-down/185?cb=20191017094700,"Almond Meal
Eggs Whites
Sugar
Green Food Coloring
Pink Food Coloring
Brown Food Coloring
Melted Chocolate
Strawberry Jam
Kiwi Jam"
Taiyaki,https://static.wikia.nocookie.net/cookingmama/images/8/8d/SS_25.png/revision/latest/scale-to-width-down/185?cb=20191017195202,"Azuki Beans
Sugar
White Flour (hakurikiko)
Baking Soda
Water
Presented on top of bamboo leaves"
Mango Pudding,https://static.wikia.nocookie.net/cookingmama/images/b/b0/SS_26.png/revision/latest/scale-to-width-down/185?cb=20191017195211,"Mango
Lemon Juice
Sugar
Gelatin
Fresh Cream
Hot Water
Served with evaporated milk on top"
Chocolate Donuts,https://static.wikia.nocookie.net/cookingmama/images/c/cd/SS_27.png/revision/latest/scale-to-width-down/185?cb=20191017195218,"Sugar
White Flour (hakurikiko)
Butter
Egg
Salt
Yeast
Milk"
Gingerbread House,https://static.wikia.nocookie.net/cookingmama/images/3/3a/SS_28.png/revision/latest/scale-to-width-down/185?cb=20191017201804,"White Flour (hakurikiko)
Egg Yolk
Granulated Sugar
Melted Butter
Ginger
Icing
Wall Decorations
Yellow Star Cookie
Window Pane
Christmas Wreath
Red Heart
Chocolate Heart
Pink Bow
Chocolate Bow
Blue Music Note
Smiley Face
Orange Flower
Yellow Star Cookie
Window Pane
Christmas Wreath
Red Heart
Chocolate Heart
Pink Bow
Chocolate Bow
Blue Music Note
Smiley Face
Orange Flower
Outer Decorations
Chocolate Tree
Yellow Star Cookie
Santa Mama Figurine
Snowman
Meringue Mushroom
Chocolate Tree
Yellow Star Cookie
Santa Mama Figurine
Snowman
Meringue Mushroom
House Design
Wooden Fence with Powdered Sugar Dusting (default)
Wooden Fence with Chocolate Coating and Icing
Brick Wall and Tiled Roof with Powdered Sugar Dusting
Brick Wall and Tiled Roof with Chocolate Coating and Icing
Wooden Fence with Powdered Sugar Dusting (default)
Wooden Fence with Chocolate Coating and Icing
Brick Wall and Tiled Roof with Powdered Sugar Dusting
Brick Wall and Tiled Roof with Chocolate Coating and Icing"
Éclair Fruit Sandwich,https://static.wikia.nocookie.net/cookingmama/images/8/8c/SS_29.png/revision/latest/scale-to-width-down/185?cb=20191017195235,"Chocolate
Water
Butter
Salt
Wheat Flour
Sugar
Egg Yolk
Milk
Liqueur (Grand Marnier)"
